id,title,company,difficulty,stages,topics,platform,last_seen_max,seen_count,employment_types
moveworks-get-minimum-operations-to-sort-array,Get Minimum Operations to Sort Array,Moveworks,hard,OA,array|greedy,unknown,2024-07-14,1,FULLTIME|INTERN
purestorage-count-palindromic-substrings,Count Palindromic Substrings,Pure Storage,medium,OA,string|dynamic_programming,hackerrank,2024-07-14,1,FULLTIME
salesforce-least-stressful-path,Minimize Path Value,Salesforce,medium,OA,graph|shortest_path|heap,hackerrank,2024-07-12,1,INTERN
salesforce-same-substring,Same Substring,Salesforce,medium,OA,string|sliding_window,hackerrank,2024-07-12,1,INTERN
jpmorgan-maximum-information,Maximum Information (DA),JP Morgan Chase,easy,OA,array|prefix_sum,hackerrank,2024-07-10,1,INTERN
amazon-is-regex-matching,Is Regex Matching,Amazon,hard,OA,dynamic_programming|string|parsing,hackerrank,2024-07-04,2,NEW GRAD
jpmorgan-find-minimum-cost,Minimum Total Cost,JP Morgan Chase,medium,OA,array|greedy,hackerrank,2024-07-04,1,INTERN
amazon-process-queue,Process Queue,Amazon,medium,OA,queue|simulation,hackerrank,2024-07-01,1,
blackrock-count-levels,Count Levels,BlackRock,medium,OA,tree|breadth_first_search|hash_table,hackerrank,2024-06-30,1,INTERN
amazon-min-errors,Min Total Errors,Amazon,medium,OA,string|dynamic_programming|greedy,hackerrank,2024-06-27,2,FULLTIME
amazon-reverse-binary-string,Reverse Binary String with Minimum Shifts,Amazon,medium,OA,string|two_pointers|greedy,hackerrank,2024-06-27,2,NEW GRAD
juspay-converging-maze-largest-sum-cycle,Converging Maze: Largest Sum Cycle,Juspay,medium,OA,graph|depth_first_search,unknown,2024-06-27,1,NEW GRAD
juspay-nearest-meeting-cell,Converging Maze: Nearest meeting cell,Juspay,medium,OA,graph|breadth_first_search,unknown,2024-06-27,1,NEW GRAD
uber-find-length-of-longest-common-prefix,Find Length of Longest Common Prefix,Uber,easy,OA,trie|string,codesignal,2024-06-27,1,
snowflake-minimum-division,Minimum Segments,Snowflake,medium,OA,intervals|greedy|sorting,hackerrank,2024-06-26,1,INTERN
cisco-find-critical-nodes,Process Queries to Find Critical Nodes,Cisco,medium,OA,graph|union_find,hackerrank,2024-06-25,1,
amazon-count-distinct-passwords,Count Distinct Passwords,Amazon,hard,OA,string|hash_table,hackerrank,2024-06-24,2,FULLTIME
amazon-find-kth-minimum-vulnerability,Find Kth Minimum Vulnerability,Amazon,medium,OA,sliding_window|heap,hackerrank,2024-06-24,2,FULLTIME
flexport-count-good-subsequences,Count Good Subsequences,Flexport,hard,OA,array|dynamic_programming|combinatorics,hackerrank,2024-06-24,1,FULLTIME
flexport-distinct-moves,Distinct Moves,Flexport,medium,OA,dynamic_programming|string,hackerrank,2024-06-24,1,FULLTIME
flexport-get-maximum-edges,Hotspot Connections,Flexport,hard,OA,graph|union_find|combinatorics,hackerrank,2024-06-24,1,FULLTIME
flexport-throw-the-ball,Throw The Ball,Flexport,medium,OA,array|binary_search,hackerrank,2024-06-24,1,FULLTIME
maximize-negative-signs,Maximize Negative Signs,Amazon,medium,OA,array|greedy,hackerrank,2024-06-22,1,
wework-meeting-room,Meeting Room,WeWork,medium,OA,intervals|greedy|sorting,unknown,2024-06-21,1,FULLTIME
xperi-count-integer-sequences,Count Integer Sequences,Xperi,hard,OA,dynamic_programming|bit_manipulation,unknown,2024-06-20,1,INTERN
xperi-make-numbers-equal,Make Numbers Equal,Xperi,easy,OA,math|simulation,unknown,2024-06-20,1,INTERN
ibm-min-chairs,Chairs Requirement,IBM,easy,OA,simulation|string,hackerrank,2024-06-18,1,FULLTIME
microsoft-get-alphabetically-smallest-string,Get Alphabetically Smallest String,Microsoft,easy,OA,string|greedy,hackerrank,2024-06-17,1,FULLTIME
microsoft-handmade-item,Total Waiting Time for Handmade Items,Microsoft,medium,OA,array|simulation|math,hackerrank,2024-06-17,1,FULLTIME
paypal-modify-array,Modify Array,PayPal,hard,OA,dynamic_programming|array,hackerrank,2024-06-17,1,
salesforce-count-minimum-operations-to-reduce-dimensions,Count Minimum Operations to Reduce Dimensions,Salesforce,easy,OA,math|simulation,hackerrank,2024-06-16,1,
atlassian-minimum-sorted-erasure-operations,Minimum Sorted Erasure Operations,Atlassian,hard,OA,array|dynamic_programming|segment_tree,unknown,2024-06-15,2,FULLTIME
microsoft-skyscraper,Skyscraper,Microsoft,medium,OA,greedy|sorting,hackerrank,2024-06-14,1,FULLTIME
ibm-find-arrangements,Find Arrangements,IBM,hard,OA,dynamic_programming|combinatorics,hackerrank,2024-06-13,1,
uber-word-pairs,Word Pairs,Uber,medium,OA,trie|string,codesignal,2024-06-13,1,FULLTIME
microsoft-maximum-cells,Maximum Cells,Microsoft,hard,OA,matrix|greedy|prefix_sum,hackerrank,2024-06-12,1,FULLTIME
microsoft-min-num-letters,Min Num Letters,Microsoft,medium,OA,dynamic_programming|string,hackerrank,2024-06-12,1,FULLTIME
amazon-maximum-stability,Maximum Stability,Amazon,medium,OA,sorting|greedy,hackerrank,2024-06-11,1,FULLTIME
amazon-maximize-subtree-product,Maximize Subtree Product,Amazon,hard,OA,tree|dynamic_programming|greedy,hackerrank,2024-06-04,1,
google-find-last-character,Find Last Character,Google,medium,OA,string|math|simulation,codesignal,2024-06-02,1,
deshaw-get-minimum-cost,Get Minimum Cost,The D.E. Shaw Group,medium,OA,greedy|sorting,unknown,2024-06-02,1,
max-set-size,Rice Bags,Amazon,medium,OA,hash_table|dynamic_programming,hackerrank,2024-06-01,2,FULLTIME
amazon-minimal-heaviest-set-a,Optimizing Box Weights,Amazon,easy,OA,array|sorting|greedy,hackerrank,2024-05-30,1,FULLTIME
encryption-validity,Encryption Validity,Goldman Sachs,easy,OA,math|array,hackerrank,2024-05-30,1,FULLTIME|INTERN
amazon-find-k-level-permutation,Find K-Level Permutation,Amazon,hard,OA,array|greedy,hackerrank,2024-05-28,1,
amazon-compute-beauty-of-array-products,Compute Beauty of Array Products,Amazon,hard,OA,array|sliding_window|segment_tree,hackerrank,2024-05-27,1,
salesforce-construct-winning-sequence,Construct Winning Sequence,Salesforce,medium,OA,greedy|math,hackerrank,2024-05-27,1,FULLTIME
microsoft-the-longest-spike,The Longest Spike,Microsoft,medium,OA,greedy|sorting,hackerrank,2024-05-26,1,FULLTIME
mathwork-count-investable-periods,Investable Periods 🐿️,MathWorks,medium,OA,sliding_window|array,hackerrank,2024-05-17,2,FULLTIME
amazon-get-max-aggregate-temperature-change,Get Max Aggregate Temperature Change,Amazon,easy,OA,array|prefix_sum,hackerrank,2024-05-16,2,NEW GRAD
microsoft-find-min-num-moves,Find Min Num Moves,Microsoft,medium,OA,matrix|greedy,hackerrank,2024-05-15,1,FULLTIME
wellsfargo-sum-of-compressed-number-for-all-subarrays,Sum of Compressed Number for All Subarrays,Wells Fargo,hard,OA,array|dynamic_programming|combinatorics,hackerrank,2024-05-15,1,FULLTIME
uber-maximum-xor-for-each-query,Maximum XOR for Each Query,Uber,hard,OA,array|bit_manipulation,codesignal,2024-05-13,1,
amazon-get-exp,Get Exp.,Amazon,easy,OA,sorting|hash_table,hackerrank,2024-05-12,1,INTERN
deshaw-find-number-of-interesting-pairs,Find Number of Interesting Pairs,The D.E. Shaw Group,easy,OA,array|math|hash_table,unknown,2024-05-10,1,
mt-cave,Cave Advanture,Meta,hard,OA,matrix|depth_first_search|backtracking,codesignal,2024-05-05,1,
amazon-get-min-num-moves,Get Minimum Number of Moves (A.K.A. Weight Lifting Equipments:)🍅,Amazon,easy,OA,array|greedy,hackerrank,2024-05-02,2,FULLTIME
microsoft-assign-values,Assign Values,Microsoft,medium,OA,graph|greedy,hackerrank,2024-05-02,1,FULLTIME
microsoft-construct-maximum-balanced-circle,Construct Maximum Balanced Circle,Microsoft,hard,OA,sorting|greedy,hackerrank,2024-05-02,1,FULLTIME
microsoft-prepare-notification,Prepare Notification,Microsoft,easy,OA,string|greedy,hackerrank,2024-05-02,1,FULLTIME
microsoft-cover-holes,Shortest Board Length to Cover Holes,Microsoft,medium,OA,sorting|binary_search|greedy,hackerrank,2024-05-02,1,FULLTIME
amazon-orda-layout,Order Layout,Amazon,medium,OA,string|sorting|parsing,hackerrank,2024-05-01,1,FULLTIME
snowflake-radio-waves,Radio Waves,Snowflake,hard,OA,tree|depth_first_search,hackerrank,2024-04-30,1,INTERN
nutanix-minimum-operations-to-convert-array,Minimum Operations to Convert Array,Nutanix,medium,OA,array|greedy,hackerrank,2024-04-27,1,
nutanix-no-adjacent-characters,No Adjacent Characters,Nutanix,easy,OA,string|greedy,hackerrank,2024-04-27,1,
snowflake-get-max-upgraded-servers,Server Investment,Snowflake,easy,OA,greedy|math,hackerrank,2024-04-26,1,INTERN
spacex-starlink-beam-planner,Starlink Beam Planner,SpaceX,hard,OA|PHONE SCREEN,array|greedy|geometry,unknown,2024-04-25,3,FULLTIME|NEW GRAD
canva-character-reprogramming,Character Reprogramming (Backend),Canva,easy,OA,string|math,unknown,2024-04-25,1,INTERN
canva-count-students,Order Check (Backend),Canva,easy,OA,array|sorting,unknown,2024-04-25,1,INTERN
ibm-get-optimal-string-length,Get Optimal String Length,IBM,medium,OA,math|greedy,hackerrank,2024-04-25,1,FULLTIME
deshaw-maximum-size-subarray-sum,Maximum Size Subarray Sum,The D.E. Shaw Group,medium,OA,array|stack,unknown,2024-04-24,1,FULLTIME
tiktok-max-shown-segments,Maximum Shown Segments,TikTok,medium,OA,array|sorting|greedy,codesignal,2024-04-23,1,FULLTIME
snowflake-find-maximum-number-live-threads,Thread Count (Also for Infra Automation Intern),Snowflake,hard,OA,tree|breadth_first_search|graph,hackerrank,2024-04-21,1,INTERN
deshaw-calculate-total-region,Calculate Region,The D.E. Shaw Group,medium,OA,array|stack,unknown,2024-04-20,1,
get-minimum-operations,Job Execution,Snowflake,hard,OA,binary_search|sorting|greedy,hackerrank,2024-04-19,1,INTERN
deshaw-perfect-break,Array Break,The D.E. Shaw Group,hard,OA,dynamic_programming|combinatorics,unknown,2024-04-19,1,
find-median-of-subarray-uniqueness,Find Median of Subarray Uniqueness 🥑,Amazon,hard,OA,binary_search|sliding_window,hackerrank,2024-04-13,1,FULLTIME
microsoft-frog-game,Frog Game 🐸,Microsoft,medium,OA,array|two_pointers|greedy,hackerrank,2024-04-13,1,
microsoft-minimum-substrings-without-repeating-characters,Minimum Substrings Without Repeating Characters,Microsoft,easy,OA,string|greedy|hash_table,hackerrank,2024-04-13,1,
wayfair-smash-the-bricks,Smash The Bricks(NG),Wayfair,medium,OA,array|greedy|sorting,hackerrank,2024-04-13,1,FULLTIME
wayfair-validating-magical-binary-strings-with-regex,Validating Magical Binary Strings with RegEx (NG),Wayfair,easy,OA,string|parsing,hackerrank,2024-04-13,1,FULLTIME
amazon-kth-smallest-in-subarray,Kth Smallest in Subarray 🍒,Amazon,medium,OA,array|sliding_window|heap,hackerrank,2024-04-11,1,
amazon-maximum-user-traffic,Maximum User Traffic,Amazon,easy,OA,prefix_sum|sorting,hackerrank,2024-04-10,2,FULLTIME
tiktok-find-maximum-engagement,Ball Arrangement for Maximum Engagement 🐾,TikTok,hard,OA,greedy|sorting,codesignal,2024-04-09,1,NEW GRAD|INTERN
barclay-minimum-steps-required,Minimum Steps Required,Barclays,hard,OA,string|breadth_first_search,unknown,2024-04-08,1,
max-lucky-numbers,Max Lucky Numbers 🍅,Amazon,easy,OA,math|greedy,hackerrank,2024-04-07,1,
infosys-find-number-of-good-subsequences,Find Number of Good Subsequences 🍅,Infosys,hard,OA,dynamic_programming|combinatorics|hash_table,karat,2024-04-07,1,
microsoft-maximum-sum-after-merges,Maximum Sum After Merges,Microsoft,hard,OA,dynamic_programming|greedy,hackerrank,2024-04-07,1,
anthropic-cloud-storage-file-versioning,Cloud Storage File Versioning,Anthropic,medium,OA,hash_table|sorting|design|simulation,codesignal,2024-04-04,1,
anthropic-cloud-storage-prefix-trash,Cloud Storage Prefix Trash and Restore,Anthropic,hard,OA,hash_table|string|design|simulation,codesignal,2024-04-04,1,
mathwork-find-minimum-possible-size,Find Minimum Possible Size,MathWorks,medium,OA,array|sorting|greedy|two_pointers,hackerrank,2024-04-04,1,FULLTIME
mathwork-maximum-even-sum-subsequence,Maximum Even Sum Subsequence,MathWorks,medium,OA,dynamic_programming|array,hackerrank,2024-04-04,1,FULLTIME
amazon-get-max-pairs,Get Maximum Pairs 🍉,Amazon,easy,OA,array|sorting|greedy|two_pointers,hackerrank,2024-04-03,1,FULLTIME
citadel-maximize-the-lottery-id,Maximize the Lottery ID,Citadel,hard,OA,dynamic_programming|string,hackerrank,2024-04-03,1,INTERN
mathwork-maximize-beauty,Maximize Beauty 🐱,MathWorks,medium,OA,dynamic_programming|array,hackerrank,2024-04-03,1,FULLTIME
amazon-count-pairs,Counting Pairs,Amazon,easy,OA,array|hash_table,hackerrank,2024-04-02,1,
amazon-maximize-the-array-sum-after-negating-at-most-k-elements,Maximize the Array Sum After Negating at Most K Elements 🥝,Amazon,medium,OA,array|greedy|prefix_sum,hackerrank,2024-04-02,1,
infosys-number-of-unique-elements-after-modifications,Number of Unique Elements After Modifications 🍁,Infosys,medium,OA,array|prefix_sum|hash_table,karat,2024-03-31,1,
paypay-sum-consecutive-identical-digits,Sum Consecutive Identical Digits,PayPay,easy,OA,string|simulation,unknown,2024-03-29,1,FULLTIME
spacex-monster-registry,Monster Registry,SpaceX,hard,OA,parsing|hash_table|graph|depth_first_search,unknown,2024-03-28,2,FULLTIME
atlassian-count-analogous-arrays,Count Analogous Arrays,Atlassian,medium,OA,array|prefix_sum|math,unknown,2024-03-28,1,FULLTIME
atlassian-get-maximum-score,Get Maximum Score,Atlassian,medium,OA,array|hash_table|dynamic_programming,unknown,2024-03-28,1,FULLTIME
ibm-get-latest-k-requests,Get Latest K Requests 🌿,IBM,easy,OA,array|hash_table,hackerrank,2024-03-27,1,FULLTIME
tiktok-get-unexpired-tokens,Authentication System 🐹,TikTok,medium,OA,hash_table|design,codesignal,2024-03-27,1,
tiktok-maximize-upgraded-servers,Server Investment 🐳,TikTok,medium,OA,array|greedy|math,codesignal,2024-03-27,1,
paypal-count-user-logins,Count User Logins 🌿 (Singapore),PayPal,medium,OA,hash_table|sorting|string,hackerrank,2024-03-26,1,INTERN
paypal-count-minimum-operations,Similar Password 🪴 (Singapore),PayPal,medium,OA,string|greedy,hackerrank,2024-03-26,1,INTERN
salesforce-plan-cuts,Plan Cuts 🐡,Salesforce,medium,OA,array|greedy,hackerrank,2024-03-26,1,
tiktok-maximize-consecutive-dance-moves,Maximize Consecutive Dance Moves 🩰,TikTok,medium,OA,string|sliding_window|greedy,codesignal,2024-03-25,1,
cisco-check-alphabetical-order,Check Alphabetical Order 🌸,Cisco,easy,OA,string,hackerrank,2024-03-23,1,INTERN
cisco-find-longest-palindromic-substring,Find Longest Palindromic Substring 🌼,Cisco,medium,OA,string|dynamic_programming,hackerrank,2024-03-23,1,INTERN
cisco-find-number,Find Number in Matrix 🌺,Cisco,easy,OA,matrix,hackerrank,2024-03-23,1,INTERN
amazon-find-min-trips,Find Minimum Trips 🍌,Amazon,easy,OA,hash_table|greedy,hackerrank,2024-03-20,2,NEW GRAD
amazon-return-records,Return Records 🥝,Amazon,easy,OA,hash_table|simulation|string,hackerrank,2024-03-20,2,INTERN
goldman-find-niceness,Find Niceness 🌺,Goldman Sachs,hard,OA,dynamic_programming|greedy|sorting,hackerrank,2024-03-20,1,
ibm-elementary-school,Get Min Move 🐱,IBM,hard,OA,greedy|string,hackerrank,2024-03-20,1,FULLTIME
ixl-get-minimum-difference,Anagram Difference 🌿,IXL Learning,easy,OA,string|hash_table,unknown,2024-03-20,1,FULLTIME
ixl-count-max,Growth in 2 Dimensions 🍂,IXL Learning,medium,OA,prefix_sum|math,unknown,2024-03-20,1,FULLTIME
ixl-card-packets,Identical Distribution 🍃,IXL Learning,medium,OA,math|greedy,unknown,2024-03-20,1,FULLTIME
ixl-prison,Prison Break 🪴,IXL Learning,easy,OA,array|sorting|greedy,unknown,2024-03-20,1,FULLTIME
amazon-count-faults,Count Faults,Amazon,easy,OA,simulation|hash_table|string,hackerrank,2024-03-19,1,
amazon-get-minimum-operations,Get the Fewest Moves (~Operations~)~,Amazon,medium,OA,array|greedy|math,hackerrank,2024-03-19,1,NEW GRAD
tdesk-friend-list,Tally the Number of Friend Groups with K Sets of Matching Traits 🐰,The Trade Desk,medium,OA,array|sliding_window|hash_table,unknown,2024-03-19,1,
wolverine-trading-count-operations,Permutation Operations 🌻,Wolverine Trading,medium,OA,math|combinatorics,hackerrank,2024-03-18,1,FULLTIME
wolverine-trading-max-shared,Shared Interest 🌷,Wolverine Trading,medium,OA,graph|hash_table,hackerrank,2024-03-18,1,FULLTIME
wolverine-trading-decode,The Huffman Decoder 🌼,Wolverine Trading,easy,OA,trie|string,hackerrank,2024-03-18,1,FULLTIME
gms-find-the-tinest-greater-than-a-specifc-num,Come Looking for the Smallest Num Which Must Be > Than a Specific Num. 🔎,General Motors,easy,OA,math|simulation,codility,2024-03-17,1,FULLTIME
general-motors-prepare-notification,Prepare Notification 📬,General Motors,easy,OA,string,codility,2024-03-17,1,FULLTIME
microsoft-str-with-longest-len,Str with Longest Len,Microsoft,medium,OA,string,hackerrank,2024-03-17,1,FULLTIME
tdesk-buddies-greater-than-threshold,Buddies Greater than Target 🦋,The Trade Desk,easy,OA,array|sliding_window,unknown,2024-03-17,1,
tdesk-flights,Flights 🚁,The Trade Desk,easy,OA,simulation|sorting|greedy,unknown,2024-03-17,1,
ts-nums-that-can-be-divided-by-n,Nums That Are Divisible by N 🍋,Two Sigma,easy,OA,array|hash_table|math,hackerrank,2024-03-17,1,INTERN
ts-replacing-num,Replacing Val 🍓,Two Sigma,easy,OA,matrix|depth_first_search,hackerrank,2024-03-17,1,INTERN
amazon-minimize-sum-of-absolute-differences,Minimize Sum of Absolute Differences 🍉,Amazon,easy,OA,array|sorting|greedy,hackerrank,2024-03-16,1,INTERN
geneva-trading-minimum-number-of-permutation-operations,Minimum Number of Permutation Operations 👑,Geneva Trading,medium,OA,math|graph,unknown,2024-03-16,1,
microsoft-cleaning-bot,Cleaning Robot,Microsoft,medium,OA,matrix|simulation,hackerrank,2024-03-16,1,
stanley-get-subsequence-count,String Subsequences 🐳,Morgan Stanley,easy,OA,string|dynamic_programming,hirevue,2024-03-16,1,INTERN
salesforce-count-substrings,Count Substrings,Salesforce,medium,OA,string|two_pointers,hackerrank,2024-03-16,1,
service-now-find-max-minimum-value-using-k-elements,Find Max Minimum Value Using K Elements 🐴,ServiceNow,easy,OA,sorting|greedy|array,hackerrank,2024-03-15,1,
service-now-maximum-sum-of-balanced-subsequence,Maximum Sum of Balanced Subsequence,ServiceNow,medium,OA,dynamic_programming|array,hackerrank,2024-03-15,1,
snowflake-efficient-deployments,Efficient Deployments 🌨️,Snowflake,hard,OA,dynamic_programming|array,hackerrank,2024-03-15,1,INTERN
snowflake-get-earliest-meet-time,Meeting Assistant,Snowflake,medium,OA,intervals|sorting|string,hackerrank,2024-03-15,1,INTERN
doordash-find-difference-value,Calculate Difference Value 🍧,DoorDash,medium,OA,string|two_pointers|sliding_window,hackerrank,2024-03-14,1,FULLTIME
doordash-get-sizes-of-friends-groups,Get Sizes of Friends Groups 🥗,DoorDash,easy,OA,union_find,hackerrank,2024-03-13,1,FULLTIME
ibm-subset-a,Array Subsets 🐿️ (Frontend),IBM,medium,OA,sorting|greedy,hackerrank,2024-03-13,1,INTERN
ibm-table-of-contents,Table of Contents 🍀,IBM,easy,OA,string|parsing,hackerrank,2024-03-13,1,FULLTIME
tiktok-minimum-buckets,Minimum Buckets 🐰,TikTok,medium,OA,array|greedy|math,codesignal,2024-03-13,1,INTERN
tiktok-find-the-number-of-possible-placements-for-the-three-knights,The Three Knights 🎠,TikTok,hard,OA,combinatorics|math|matrix,codesignal,2024-03-13,1,INTERN
tiktok-url-hashing,URL Hashing 🐩,TikTok,easy,OA,string|simulation,codesignal,2024-03-13,1,INTERN
imc-asteroid-game,Asteroid Collision (IMC Sydney 🐚),IMC Trading,medium,OA,stack|array,unknown,2024-03-12,1,INTERN
amazon-register-login-logout,Sign In Pages 🍊,Amazon,easy,OA,hash_table|simulation|string,hackerrank,2024-03-09,1,INTERN
atlanssian-better-compression,Better Compression 🦀,Atlassian,easy,OA,string|hash_table|sorting,hackerrank,2024-03-09,1,INTERN
atlanssian-romanizer,Romanizer 🐡,Atlassian,easy,OA,math|string,hackerrank,2024-03-09,1,INTERN
amazon-lexicographically-smallest-palindrome-possible,Lexicographically Smallest Palindrome Possible 🍊,Amazon,medium,OA,string|two_pointers|greedy,hackerrank,2024-03-08,1,
ibm-get-potential-of-winner,Get Potential of Winner 🏆,IBM,medium,OA,queue|simulation,hackerrank,2024-03-08,1,FULLTIME
zscaler-count-sentences,How Many Sentences? 🌿,Zscaler,medium,OA,string|hash_table,hackerrank,2024-03-08,1,INTERN
airbnb-minimum-eating-speed,Minimum Eating Speed,Airbnb,medium,OA,binary_search|array,hackerrank,2024-03-06,1,
amazon-find-maximum-number-of-batches,Find Maximum Number of Batches,Amazon,medium,OA,array|greedy|sorting,hackerrank,2024-03-06,1,
chicagotrading-find-score,Find P-Matching Score,Amazon,medium,OA,string|hash_table|sliding_window,hackerrank,2024-03-06,1,NEW GRAD
get-minimum-round-trip-cost,Get Minimum Round Trip Cost,Amazon,easy,OA,array|prefix_sum|two_pointers,hackerrank,2024-03-06,1,
amazon-maximize-final-element,Maximize Final Element,Amazon,easy,OA,greedy|sorting,hackerrank,2024-03-06,1,
maximize-the-array-value-amazon,Maximize the Array Value,Amazon,medium,OA,array|greedy,hackerrank,2024-03-06,1,
amazon-maximum-number-of-products-you-can-pick,Maximum Number of Products You Can Pick,Amazon,hard,OA,dynamic_programming|array,hackerrank,2024-03-06,1,
amazon-maximum-possible-charge,Maximum Possible Charge,Amazon,hard,OA,dynamic_programming|array,hackerrank,2024-03-06,1,
amazon-num-duplicates,Number of Duplicates,Amazon,easy,OA,hash_table|array,hackerrank,2024-03-06,1,
amazon-get-min-adjustments,TikTok Video Relevance Adjustment,Amazon,medium,OA,binary_search|greedy,hackerrank,2024-03-06,1,
apple-ignore-10,Ignore Sections,Apple,easy,OA,array|simulation,codesignal,2024-03-06,1,
atlanssian-flower-bouquets,Flower Bouquets 💐,Atlassian,medium,OA,dynamic_programming|string,hackerrank,2024-03-06,1,INTERN
braze-find-lowest-price,Shopping Cart Billing 🌻,Braze,easy,OA,array|hash_table,hackerrank,2024-03-06,1,INTERN
cisco-find-elements,Find Elements in Matrix,Cisco,easy,OA,matrix,hackerrank,2024-03-06,1,
cisco-find-mean-and-mode,Find Mean and Mode,Cisco,easy,OA,array|hash_table|math,hackerrank,2024-03-06,1,INTERN
cisco-find-words-in-grid,Find Words in Grid,Cisco,easy,OA,matrix|string,hackerrank,2024-03-06,1,INTERN
citadel-get-distinct-goodness-values,Get Distinct Goodness Values,Citadel,hard,OA,dynamic_programming|bit_manipulation,hackerrank,2024-03-06,1,
citadel-get-minimum-operations,Get Minimum Operations,Citadel,hard,OA,binary_search|greedy,hackerrank,2024-03-06,1,
databricks-lamps,Lamps Illumination,Databricks,easy,OA,array|intervals,codesignal,2024-03-06,1,
google-find-max-heart-rate-difference,Find Max Heart Rate Difference,Google,easy,OA,array|hash_table,codesignal,2024-03-06,1,INTERN
jpmorgan-find-sum-weight,Find Sum Weight,JP Morgan Chase,medium,OA,heap|simulation,hackerrank,2024-03-06,1,
mathwork-good-strings,Good Strings,MathWorks,medium,OA,dynamic_programming|string,hackerrank,2024-03-06,1,
microsoft-max-number-of-orders-fulfilled,Maximum Total Number of Orders Fulfilled,Microsoft,easy,OA,array|sorting|greedy,hackerrank,2024-03-06,1,
microsoft-the-crazy-ruler,The Crazy Ruler,Microsoft,medium,OA,tree|depth_first_search,hackerrank,2024-03-06,1,
akuna-print-schedule,Print Schedule,Optiver,hard,OA,graph|topological_sort,hackerrank,2024-03-06,1,
roblox-solution,Suffix Pairs,Roblox,medium,OA,string|trie|hash_table,codesignal,2024-03-06,1,
salesforce-min-deletions,Min Deletions to Almost Sorted,Salesforce,hard,OA,array|dynamic_programming|binary_search,hackerrank,2024-03-06,1,
get-min-jumps-snowflake,Grid Traversal,Snowflake,hard,OA,matrix|breadth_first_search|graph,hackerrank,2024-03-06,1,
deshaw-min-acquire-cost,Police Station 🚓,The D.E. Shaw Group,medium,OA,array|greedy|binary_search,unknown,2024-03-06,1,
tdesk-about-profit,Earn the Most 🐝,The Trade Desk,medium,OA,array|sliding_window|greedy,unknown,2024-03-06,1,
tdesk-last-to-be-checked,Last to Be Checked 🐳,The Trade Desk,medium,OA,array|simulation|queue,unknown,2024-03-06,1,
tdesk-narrative-words,Narrative Words 🐥,The Trade Desk,easy,OA,string,unknown,2024-03-06,1,
uber-solution,Find Point Illuminated by Most Lamps,Uber,medium,OA,array|sorting|prefix_sum,codesignal,2024-03-06,1,
wework-shopping-and-billing,Shopping and Billing,WeWork,medium,OA,heap|simulation,unknown,2024-03-06,1,FULLTIME
google-largest-lexicographical-substring,Largest Lexicographical Substring 🌿,Google,medium,OA,string|hash_table|sorting,codesignal,2024-03-05,1,
google-maximize-power-values-sum,Maximize Power Values Sum 🪴,Google,medium,OA,array|dynamic_programming|sorting,codesignal,2024-03-05,1,
ibm-find-max-distinct-items,Find Max Distinct Items 🍏,IBM,medium,OA,greedy|sorting|hash_table,hackerrank,2024-03-04,1,FULLTIME
amazon-maximum-times-word-removed,Maximum Times Word Removed,Amazon,easy,OA,string|hash_table,hackerrank,2024-03-03,1,INTERN
barclay-find-maximum-possible-gcd,Find Maximum Possible GCD 🥭,Barclays,medium,OA,array|math|greedy,unknown,2024-03-02,1,
imc-find-best-path,Avoiding the Obstacles (IMC Sydney 🦪),IMC Trading,hard,OA,graph|binary_search|breadth_first_search|matrix,unknown,2024-03-02,1,INTERN
snowflake-max-freq-substr,Max Frequency Substring,Snowflake,medium,OA,sliding_window|hash_table|string,hackerrank,2024-03-02,1,
deshaw-minimum-operations-to-make-array-equal,Minimum Operations to Make Array Equal 🍋,The D.E. Shaw Group,hard,OA,array|greedy,unknown,2024-03-02,1,
weride-checking-your-route,Checking Your Route 🚗,WeRide,medium,OA,graph|shortest_path,hackerrank,2024-03-02,1,INTERN
infosys-obtain-maximum-score-using-minimum-swaps,Obtain Maximum Score Using Minimum Swaps,Infosys,medium,OA,greedy|sorting,karat,2024-02-29,1,
intuit-optimize-watering-cost,Smart Gardener (Intuit India),Intuit,hard,OA,dynamic_programming|intervals,karat,2024-02-29,1,INTERN
observerai-choose-the-best-flask,Choose the Best Flask,Observe.AI,medium,OA,array|binary_search,unknown,2024-02-29,1,FULLTIME
citadel-find-minimum-equal-sum,Math with Lego Blocks,Citadel,medium,OA,array|greedy|math,hackerrank,2024-02-28,1,FULLTIME
flexport-get-minimum-time,Collect Points,Flexport,medium,OA,binary_search|greedy|sorting,hackerrank,2024-02-28,1,FULLTIME
flexport-get-node-to-remove,Malware Spread,Flexport,medium,OA,graph|union_find|breadth_first_search,hackerrank,2024-02-28,1,FULLTIME
flexport-max-energy,Matrix Traversal,Flexport,easy,OA,dynamic_programming|matrix,hackerrank,2024-02-28,1,FULLTIME
flexport-get-expression-sums,Sum of All Values,Flexport,hard,OA,dynamic_programming|string|math,hackerrank,2024-02-28,1,FULLTIME
goldman-min-start,Minimum Start Value,Goldman Sachs,easy,OA,array|prefix_sum,hackerrank,2024-02-28,1,FULLTIME
hudsonriver-harvest-crops,Max Harvested Crops,Hudson River Trading,hard,OA,dynamic_programming|matrix,codesignal,2024-02-28,1,
ibm-get-total-execution-time,Get Total Execution Time,IBM,medium,OA,stack|string,hackerrank,2024-02-28,1,FULLTIME
